time,ax,ay,az,atotal
2.4141221046447754,-3.42,-9.71,-0.22,10.29
2.424191951751709,-4.27,-9.37,-0.4,10.3
2.4393770694732666,-4.22,-8.9,-0.44,9.85
2.443547248840332,-4.42,-8.92,-0.49,9.96
2.4542579650878906,-4.56,-8.81,-0.57,9.93
2.4642560482025146,-4.72,-8.74,-0.63,9.95
2.4735889434814453,-4.88,-8.64,-0.69,9.94
2.4838850498199463,-5.04,-8.54,-0.74,9.94
2.493957996368408,-5.17,-8.45,-0.8,9.93
2.504210948944092,-5.34,-8.35,-0.87,9.94
2.5143630504608154,-5.48,-8.25,-0.94,9.94
2.523725986480713,-5.62,-8.13,-0.98,9.93
2.539341926574707,-5.77,-8.03,-1.04,9.94
2.5432450771331787,-5.91,-7.92,-1.1,9.94
2.5537772178649902,-6.04,-7.8,-1.15,9.93
2.563735008239746,-6.17,-7.68,-1.2,9.92
2.573519229888916,-6.31,-7.56,-1.26,9.92
2.583843231201172,-6.44,-7.44,-1.31,9.92
2.5942680835723877,-6.58,-7.32,-1.36,9.93
2.6038942337036133,-6.7,-7.19,-1.41,9.92
2.6287841796875,-6.83,-7.05,-1.46,9.92
2.6299760341644287,-6.95,-6.92,-1.51,9.92
2.6328670978546143,-7.07,-6.78,-1.56,9.91
2.642910957336426,-7.19,-6.64,-1.6,9.91
2.6529910564422607,-7.3,-6.51,-1.64,9.91
2.663572072982788,-7.41,-6.36,-1.68,9.9
2.67342209815979,-7.53,-6.22,-1.73,9.91
2.683474063873291,-7.64,-6.08,-1.76,9.92
2.6942391395568848,-7.75,-5.92,-1.8,9.91
2.7030391693115234,-7.85,-5.77,-1.83,9.91
2.7279551029205322,-7.95,-5.6,-1.87,9.9
2.7291979789733887,-8.04,-5.45,-1.89,9.89
2.7326622009277344,-8.02,-5.03,-1.97,9.66
2.7432100772857666,-7.26,-3.17,-2.28,8.24
2.7528252601623535,-6.71,-1.73,-2.47,7.35
2.7634830474853516,-5.61,0.39,-3.37,6.55
2.772879123687744,-1.58,5.66,-4.72,7.53
2.7833609580993652,11.09,17.42,-4.78,21.19
2.79461407661438,35.62,26.29,-0.2,44.27
2.80361008644104,65.28,19.85,17.01,70.31
2.8272221088409424,56.69,0.51,24.6,61.79
2.8295350074768066,19.59,-7.47,11.9,24.1
2.8322701454162598,3.43,-4.05,-0.95,5.39
2.8483619689941406,1.3,-2.05,-4.04,4.71
2.8524999618530273,-0.06,-2.44,-1.88,3.08
2.862771987915039,-2.56,-4.51,2.64,5.81
2.8726582527160645,-5.8,-7.39,4.58,10.45
2.882894992828369,-7.93,-7.92,-0.46,11.21
2.8927910327911377,-7.01,-5.38,-6.2,10.79
2.903144121170044,-4.4,-1.88,-7.78,9.13
2.9282491207122803,-1.15,0.35,-6.57,6.67
2.929443120956421,1.52,0.89,-5.33,5.61
2.932049036026001,2.89,0.74,-4.98,5.8
2.9420762062072754,3.61,0.66,-4.9,6.12
2.952850103378296,3.81,0.75,-4.93,6.27
2.9625461101531982,3.45,0.96,-5.03,6.17
2.9726171493530273,2.35,1.19,-5.18,5.81
2.982663154602051,0.88,1.24,-5.41,5.61
2.99241304397583,-0.47,1.12,-5.45,5.58
3.0026450157165527,-1.55,0.83,-5.13,5.42
3.02791690826416,-2.08,0.31,-4.61,5.06
3.029132127761841,-1.84,-0.29,-4.15,4.54
3.031682014465332,-1.11,-0.66,-4.16,4.35
3.0416970252990723,-0.27,-0.73,-4.15,4.22
3.0518412590026855,0.32,-0.7,-3.44,3.52
3.062382221221924,0.77,-0.78,-0.9,1.41
3.072296142578125,0.87,-0.88,3.62,3.82
3.0820932388305664,2.02,-0.79,9.37,9.61
3.0924482345581055,5.04,-1.15,14.69,15.57
3.102292060852051,8.53,-2.01,13.34,15.96
3.1269760131835938,8.54,-1.21,5.55,10.25
3.1282029151916504,5.23,1.38,-0.43,5.42
3.1314802169799805,1.9,2.12,-3.01,4.14
3.1416120529174805,-0.3,1.58,-4.24,4.53
3.15232515335083,-1.52,1.02,-4.45,4.81
3.1621742248535156,-2.07,0.57,-3.88,4.43
3.1723432540893555,-2.22,0.13,-2.8,3.57
3.1822052001953125,-1.94,-0.4,-1.34,2.39
3.191710948944092,-1.34,-0.78,0.0,1.55
3.2024669647216797,-0.68,-0.63,0.95,1.32
3.2280080318450928,0.17,-0.22,1.48,1.5
3.229419231414795,1.07,0.07,1.55,1.88
3.2312211990356445,1.58,0.24,1.16,1.97
3.2412872314453125,1.09,0.27,0.36,1.17
3.2520570755004883,0.08,0.01,-0.33,0.33
3.2627339363098145,-0.39,-0.18,-0.62,0.75
3.2717270851135254,-0.58,-0.18,-0.67,0.9
3.281975030899048,-0.34,-0.09,-0.49,0.6
3.291645050048828,0.2,0.02,-0.12,0.23
3.3023362159729004,0.43,0.04,0.25,0.49
3.328202247619629,0.29,-0.01,0.38,0.47
3.329421043395996,-0.07,-0.07,0.14,0.17
3.3309402465820312,-0.17,-0.03,-0.23,0.28
3.340970993041992,0.03,0.01,-0.36,0.36
3.351767063140869,0.21,0.01,-0.17,0.27
3.3627161979675293,0.17,-0.03,0.11,0.2
3.371401071548462,-0.01,-0.06,0.19,0.19
3.3816561698913574,-0.06,-0.05,0.04,0.08
3.3917622566223145,0.05,-0.02,-0.16,0.16
3.402071952819824,0.14,-0.01,-0.21,0.25
3.4114301204681396,0.11,-0.03,-0.11,0.15
3.4324631690979004,0.03,-0.04,0.03,0.05
3.433687210083008,0.0,-0.02,0.08,0.08
3.4406991004943848,0.05,0.01,-0.06,0.07
3.450744152069092,0.09,-0.04,-0.17,0.19
3.461498260498047,0.06,-0.07,-0.13,0.15
3.4709181785583496,0.0,-0.07,-0.06,0.09
3.4812281131744385,0.01,-0.08,-0.11,0.13
3.490877151489258,0.05,-0.1,-0.11,0.15
3.5013201236724854,0.07,-0.09,-0.07,0.13
3.5107390880584717,0.06,-0.09,-0.11,0.15
3.529405117034912,0.04,-0.05,-0.12,0.13
3.530301094055176,0.05,-0.03,-0.06,0.08
3.5403599739074707,0.08,-0.02,0.02,0.08
3.5504021644592285,0.07,0.0,0.03,0.07
3.5603530406951904,0.06,-0.01,-0.02,0.06
3.5709991455078125,0.05,-0.01,-0.09,0.1
3.580471992492676,0.05,0.01,-0.09,0.1
3.5907139778137207,0.07,0.0,-0.06,0.09
3.6011881828308105,0.06,0.01,-0.03,0.06
3.610321044921875,0.05,0.01,-0.01,0.05
3.629655122756958,0.06,0.02,-0.01,0.06
3.630801200866699,0.07,0.0,-0.01,0.07
3.6401281356811523,0.06,-0.02,-0.02,0.06
3.6500649452209473,0.05,-0.04,-0.05,0.08
3.6608710289001465,0.04,-0.05,-0.09,0.11
3.670753002166748,0.05,-0.07,-0.1,0.13
3.680662155151367,0.05,-0.07,-0.11,0.13
3.690680980682373,0.05,-0.06,-0.12,0.14
3.7005772590637207,0.04,-0.07,-0.1,0.12
3.710036039352417,0.03,-0.07,-0.07,0.1
3.7305450439453125,0.03,-0.08,-0.04,0.09
3.7317471504211426,0.04,-0.1,-0.05,0.11
3.739877223968506,0.03,-0.09,-0.07,0.11
3.7496562004089355,0.0,-0.1,-0.1,0.14
3.7603540420532227,0.02,-0.09,-0.09,0.12
3.7703661918640137,0.05,-0.06,-0.06,0.09
3.7812371253967285,0.08,-0.04,-0.07,0.11
3.79010009765625,0.09,-0.01,-0.09,0.12
3.800776958465576,0.08,0.02,-0.08,0.11
3.810042142868042,0.1,-0.01,-0.06,0.11
3.8319480419158936,0.09,-0.02,-0.02,0.09
3.833076000213623,0.04,-0.02,0.01,0.04
3.839488983154297,0.03,-0.03,0.0,0.04
3.849518060684204,0.02,0.01,-0.01,0.02
3.8600869178771973,0.05,0.04,-0.02,0.06
3.869962215423584,0.07,0.07,0.01,0.09
3.8814802169799805,0.07,0.09,0.02,0.11
3.8897600173950195,0.06,0.07,0.01,0.09
3.9003870487213135,0.04,0.04,0.0,0.05
3.909783124923706,0.04,0.0,-0.03,0.05
3.931749105453491,0.04,-0.05,-0.06,0.08
3.932965040206909,0.02,-0.1,-0.1,0.14
3.939336061477661,0.0,-0.14,-0.15,0.2
3.949090003967285,0.01,-0.17,-0.2,0.26
3.959933042526245,0.03,-0.18,-0.25,0.3
3.9696879386901855,0.04,-0.15,-0.26,0.3
3.9796690940856934,0.05,-0.13,-0.22,0.26
3.990056037902832,0.06,-0.09,-0.12,0.16
4.000036239624023,0.04,-0.06,-0.01,0.07
4.009264945983887,0.05,-0.04,0.03,0.07
4.032011032104492,0.05,-0.02,0.02,0.05
4.033206939697266,0.06,0.02,-0.02,0.06
4.0389299392700195,0.05,0.04,-0.03,0.07
4.048759937286377,0.06,0.05,-0.01,0.07
4.0596089363098145,0.07,0.07,0.01,0.09
4.069407939910889,0.08,0.07,0.03,0.11
4.079718112945557,0.09,0.07,0.02,0.11
4.0896501541137695,0.08,0.05,-0.01,0.09
4.0995800495147705,0.06,0.02,-0.06,0.08
4.109539031982422,0.13,0.0,-0.25,0.28
4.132215976715088,0.1,0.01,-0.19,0.21
4.133456230163574,-0.03,-0.03,-0.07,0.08
4.138643026351929,0.03,0.0,-0.12,0.12
4.148503065109253,0.11,-0.02,-0.18,0.21
4.158760070800781,0.07,-0.13,-0.14,0.2
4.169438123703003,0.03,-0.12,-0.06,0.13
4.178805112838745,0.06,-0.09,-0.08,0.13
4.189184188842773,0.08,-0.06,-0.16,0.18
4.198944091796875,0.14,-0.06,-0.25,0.29
4.208704948425293,0.13,-0.07,-0.25,0.29
4.232154130935669,0.11,-0.05,-0.17,0.2
4.233351230621338,0.1,-0.01,-0.16,0.18
4.238237142562866,0.09,-0.02,-0.18,0.2
4.248111248016357,0.08,-0.04,-0.18,0.2
4.258947134017944,0.12,-0.03,-0.14,0.18
4.268852233886719,0.1,-0.04,-0.06,0.12
4.278717041015625,0.03,-0.06,0.05,0.08
4.288914203643799,0.0,-0.04,0.16,0.16
4.29939603805542,-0.03,-0.02,0.21,0.21
4.308506965637207,-0.05,-0.04,0.23,0.23
4.333024978637695,-0.02,-0.05,0.2,0.2
4.334164142608643,-0.02,-0.04,0.14,0.14
4.33801007270813,-0.02,-0.02,0.08,0.08
4.348433017730713,-0.01,0.01,0.09,0.09
4.358191013336182,-0.02,0.0,0.1,0.1
4.368802070617676,0.01,0.01,0.06,0.06
4.378370046615601,0.04,0.02,-0.01,0.04
4.388477087020874,0.04,-0.02,-0.09,0.1
4.399287223815918,0.04,-0.02,-0.12,0.12
4.4082350730896,0.02,-0.03,-0.11,0.11
4.433625221252441,0.03,-0.04,-0.13,0.13
4.434855937957764,0.05,-0.05,-0.17,0.18
4.4377970695495605,0.04,-0.06,-0.2,0.21
4.448750972747803,0.03,-0.05,-0.14,0.15
4.457856178283691,0.02,-0.04,-0.08,0.09
4.468079090118408,0.01,-0.05,-0.02,0.05
4.478001117706299,0.02,-0.05,-0.03,0.06
4.4881181716918945,0.04,-0.04,-0.06,0.08
4.4984400272369385,0.04,-0.05,-0.1,0.11
4.508059024810791,0.07,-0.06,-0.13,0.15
4.536628246307373,0.04,-0.04,-0.08,0.09
4.537835121154785,0.01,-0.03,0.0,0.03
4.53899621963501,0.0,-0.01,0.01,0.01
4.547526121139526,0.03,0.0,-0.04,0.05
4.557580947875977,0.02,-0.01,-0.08,0.08
4.567685127258301,0.0,-0.01,-0.06,0.06
4.5778279304504395,0.0,-0.03,-0.02,0.03
4.5878400802612305,0.02,-0.03,-0.03,0.04
4.597618103027344,0.04,-0.03,-0.08,0.09
4.6076390743255615,0.05,-0.04,-0.12,0.13
4.633780002593994,0.03,-0.02,-0.11,0.11
4.6349639892578125,0.01,-0.01,-0.06,0.06
4.637095928192139,0.05,-0.03,-0.03,0.06
4.64710807800293,0.03,-0.01,-0.02,0.03
4.657145977020264,0.0,-0.02,-0.03,0.03
4.667659044265747,0.01,-0.01,-0.04,0.04
4.677479028701782,0.03,-0.03,-0.07,0.08
4.687462091445923,0.05,-0.03,-0.07,0.09
4.697644233703613,0.03,-0.04,-0.06,0.07
4.707312107086182,0.05,-0.04,-0.09,0.11
4.734425067901611,0.05,-0.03,-0.1,0.11
4.735573053359985,0.04,-0.03,-0.09,0.1
4.7367260456085205,0.02,-0.03,-0.07,0.07
4.7467451095581055,0.02,-0.04,-0.06,0.07
4.756798028945923,0.02,-0.04,-0.07,0.08
4.76721715927124,0.02,-0.03,-0.06,0.06
4.7772369384765625,0.02,-0.04,-0.05,0.06
4.7875590324401855,0.0,-0.02,-0.02,0.02
4.797079086303711,0.0,-0.04,-0.03,0.05
4.807271957397461,0.04,-0.03,-0.07,0.08
4.835487127304077,0.04,-0.03,-0.08,0.09
4.836651086807251,0.01,-0.03,-0.07,0.07
4.837832927703857,0.03,-0.02,-0.05,0.06
4.846364974975586,0.03,-0.02,-0.03,0.04
4.856521129608154,0.03,-0.02,-0.04,0.05
4.867573261260986,0.03,-0.03,-0.07,0.08
4.876664161682129,0.04,-0.03,-0.07,0.08
4.886826038360596,0.03,-0.03,-0.05,0.06
4.896958112716675,0.01,-0.04,-0.03,0.05
4.9068732261657715,0.04,-0.03,-0.04,0.06
4.93645715713501,0.04,-0.04,-0.1,0.11
4.937664031982422,0.0,-0.02,-0.09,0.09
4.938755035400391,0.01,-0.02,-0.04,0.04
4.946232080459595,0.06,-0.04,-0.05,0.08
4.956337928771973,0.04,-0.02,-0.07,0.08
4.968111038208008,0.01,-0.01,-0.06,0.06
4.976541996002197,0.02,-0.03,-0.02,0.04
4.986433982849121,0.03,-0.03,-0.01,0.04
4.996520042419434,0.03,-0.02,-0.04,0.05
5.0066211223602295,0.02,-0.03,-0.07,0.07
5.038784027099609,0.04,-0.03,-0.09,0.1
5.039829254150391,0.04,-0.03,-0.1,0.11
5.040953159332275,0.03,-0.03,-0.09,0.09
5.045934200286865,0.03,-0.02,-0.07,0.07
5.056012153625488,0.03,-0.01,-0.06,0.06
5.0658769607543945,0.04,-0.02,-0.06,0.07
5.076664924621582,0.04,-0.03,-0.07,0.08
5.086101055145264,0.02,-0.03,-0.07,0.07
5.095997095108032,0.01,-0.03,-0.07,0.07
5.106128215789795,0.02,-0.03,-0.07,0.07
5.116127967834473,0.03,-0.03,-0.05,0.06
5.137657165527344,0.02,-0.02,-0.07,0.07
5.138844966888428,0.03,-0.01,-0.09,0.09
5.145664215087891,0.05,-0.03,-0.05,0.07
5.1557910442352295,0.02,-0.03,-0.01,0.03
5.165643215179443,-0.01,-0.04,0.01,0.04
5.176330089569092,0.01,-0.04,-0.02,0.04
5.18615198135376,0.02,-0.02,-0.06,0.06
5.1960530281066895,0.02,-0.02,-0.1,0.1
5.205821990966797,0.02,-0.02,-0.07,0.07
5.215947151184082,0.01,-0.02,-0.05,0.05
5.237659931182861,0.04,-0.02,-0.07,0.08
5.238635063171387,0.03,-0.03,-0.09,0.09
5.245445251464844,0.01,-0.03,-0.1,0.1
5.255319118499756,0.01,-0.03,-0.06,0.06
