time,ax,ay,az,atotal
0.5504112243652344,0.99,0.88,-0.29,1.35
0.5742781162261963,0.62,0.91,-0.11,1.1
0.5750560760498047,0.37,0.76,0.07,0.84
0.5799322128295898,0.26,0.37,0.18,0.48
0.5900540351867676,0.21,-0.1,0.31,0.38
0.5999162197113037,0.03,-0.48,0.5,0.69
0.6108512878417969,-0.33,-0.63,0.65,0.96
0.6203911304473877,-0.75,-0.54,0.45,1.02
0.6306300163269043,-1.07,-0.31,0.13,1.12
0.6404433250427246,-0.87,-0.17,-0.03,0.88
0.6501302719116211,-0.51,-0.22,-0.12,0.56
0.6759133338928223,-0.22,-0.09,-0.24,0.33
0.6764860153198242,0.05,0.17,-0.37,0.41
0.6794400215148926,0.16,0.11,-0.55,0.58
0.6897401809692383,0.08,-0.12,-0.64,0.65
0.6996192932128906,-0.03,-0.28,-0.54,0.6
0.7103919982910156,-0.09,-0.26,-0.35,0.44
0.7206261157989502,-0.09,-0.09,-0.2,0.23
0.7302041053771973,-0.01,0.09,-0.04,0.09
0.7400050163269043,0.12,0.18,0.2,0.29
0.750216007232666,0.21,0.21,0.4,0.49
0.7749590873718262,0.28,0.17,0.56,0.64
0.7754621505737305,0.28,0.09,0.78,0.83
0.7793593406677246,0.34,0.11,0.97,1.03
0.7894501686096191,0.28,0.1,0.88,0.92
0.7993512153625488,0.1,-0.02,0.67,0.67
0.8102459907531738,0.0,-0.09,0.36,0.37
0.8211650848388672,-0.11,-0.07,0.01,0.13
0.8298361301422119,-0.1,-0.07,-0.33,0.35
0.840400218963623,0.02,-0.05,-0.56,0.56
0.8494901657104492,0.05,0.06,-0.66,0.66
0.8771100044250488,-0.04,0.1,-0.7,0.7
0.8776822090148926,-0.08,0.08,-0.62,0.63
0.8787870407104492,-0.06,0.01,-0.45,0.45
0.8891341686248779,0.0,-0.07,-0.32,0.32
0.899055004119873,0.04,-0.07,-0.14,0.16
0.9098520278930664,0.1,-0.05,0.1,0.15
0.919459342956543,0.09,0.0,0.37,0.38
0.9298253059387207,0.01,0.09,0.47,0.47
0.9395542144775391,0.03,0.12,0.39,0.4
0.9490523338317871,0.03,0.04,0.14,0.14
0.9788780212402344,0.02,-0.06,-0.2,0.2
0.9794702529907227,0.06,-0.13,-0.38,0.4
0.9800200462341309,0.12,-0.08,-0.41,0.43
0.9888601303100586,0.15,0.11,-0.32,0.37
0.9987750053405762,0.2,0.37,-0.2,0.46
1.0089020729064941,0.33,0.54,-0.06,0.63
1.019503116607666,0.39,0.53,0.0,0.65
1.0291762351989746,0.41,0.49,-0.08,0.64
1.0391712188720703,0.36,0.32,-0.31,0.57
1.0491023063659668,0.39,0.15,-0.52,0.66
1.0778231620788574,0.27,-0.07,-0.5,0.57
1.078397274017334,0.06,-0.11,-0.42,0.43
1.0789451599121094,0.17,0.01,-0.27,0.31
1.0883831977844238,0.19,0.07,-0.23,0.3
1.0986332893371582,0.16,0.18,-0.14,0.27
1.1085143089294434,0.23,0.28,0.15,0.39
1.1190931797027588,0.21,0.33,0.62,0.73
1.1290462017059326,0.27,0.35,0.93,1.02
1.1392052173614502,0.29,0.4,0.94,1.06
1.1486072540283203,0.28,0.4,0.54,0.72
1.179772138595581,0.32,0.34,0.04,0.46
1.180354118347168,0.17,0.21,-0.39,0.47
1.180908203125,-0.03,0.01,-0.62,0.62
1.1879472732543945,-0.05,-0.02,-0.59,0.59
1.198282241821289,0.0,0.05,-0.48,0.48
1.2081222534179688,0.0,0.21,-0.48,0.52
1.2187190055847168,-0.12,0.34,-0.79,0.86
1.2287440299987793,-0.37,-0.02,-1.24,1.29
1.2391331195831299,-0.36,-2.59,-1.02,2.8
1.2484161853790283,-0.5,-6.87,-1.49,7.04
1.2759532928466797,0.21,-9.72,-1.95,9.91
1.2765581607818604,0.37,-9.67,-1.94,9.86
1.277611255645752,0.38,-9.61,-1.94,9.81
1.2881031036376953,0.45,-9.63,-1.96,9.83
1.2981443405151367,0.52,-9.62,-1.95,9.82
1.3088011741638184,0.57,-9.6,-1.97,9.81
1.3181500434875488,0.62,-9.61,-1.97,9.82
1.3285691738128662,0.68,-9.6,-1.99,9.82
1.3391170501708984,0.73,-9.6,-2.0,9.83
1.3481922149658203,0.78,-9.59,-2.02,9.83
1.3711352348327637,0.84,-9.58,-2.02,9.82
1.3726820945739746,0.9,-9.57,-2.04,9.82
1.3775651454925537,0.95,-9.56,-2.05,9.82
1.3929171562194824,1.0,-9.55,-2.06,9.82
1.3978443145751953,1.06,-9.54,-2.09,9.82
1.4083261489868164,1.11,-9.53,-2.09,9.81
1.4184260368347168,1.16,-9.52,-2.12,9.82
1.4285311698913574,1.22,-9.51,-2.13,9.82
1.4400782585144043,1.28,-9.49,-2.15,9.81
1.4489402770996094,1.33,-9.48,-2.17,9.81
1.472046136856079,1.39,-9.47,-2.2,9.82
